,Function Name  ,Type  ,MValue  ,Degree of Confidence  ,Accuracy  ,Specificity  ,Sensitivity  ,ROC AUC  
0,------------,------------,------------,------------,------------,------------,------------,------------
1,dengChunSimilarity,-,0.998044890158,0.00132832942794,0.19868554095,0.19868554095,0.19868554095,0.5
2,liangShiSimilarity,e,0.998044890158,0.00132832942794,0.19868554095,0.19868554095,0.19868554095,0.5
3,liangShiSimilarity,s,0.998044890158,0.00132832942794,0.19868554095,0.19868554095,0.19868554095,0.5
4,liangShiSimilarity,h,0.998435912126,0.00106266354235,0.19868554095,0.19868554095,0.19868554095,0.5
5,parkKwunLimSimilarity,-,0.998044890158,0.00132832942794,0.19868554095,0.19868554095,0.19868554095,0.5
6,mitchellSimilarity,-,0.998044890158,0.00132832942794,0.19868554095,0.19868554095,0.19868554095,0.5
7,julHungLinSimilarity,1,0.998826934095,30.0015939953,0.199191102123,0.199191102123,0.199191102123,0.5
8,julHungLinSimilarity,2,0.996089780316,0.00265665885587,0.19868554095,0.19868554095,0.19868554095,0.5
9,hungYangSimilarity,l,0.998044890158,0.00132832942794,0.19868554095,0.19868554095,0.19868554095,0.5
10,hungYangSimilarity,e,0.996910994551,0.00209665041845,0.19868554095,0.19868554095,0.19868554095,0.5
11,hungYangSimilarity,c,0.996099693636,0.00264471542832,0.19868554095,0.19868554095,0.19868554095,0.5
12,yenSimilarity,-,2.25769726065e-05,3.36567800033e-09,0.576339737108,0.576339737108,0.576339737108,0.48735521468
13,hwangYangSimilarity,-,0.990617014315,0.00112420287589,0.200202224469,0.200202224469,0.200202224469,0.5
14,hungYangSimilarity2,l,0.999468858195,5.28719495407e-05,0.640040444894,0.640040444894,0.640040444894,0.473574622133
15,hungYangSimilarity2,e,0.999263996655,7.32563484208e-05,0.640040444894,0.640040444894,0.640040444894,0.473574622133
16,hungYangSimilarity2,c,0.999101468118,8.94231249828e-05,0.640040444894,0.640040444894,0.640040444894,0.473574622133
17,zhangFuSimilarity,-,0.998044890158,0.00132832942794,0.19868554095,0.19868554095,0.19868554095,0.5
18,hungYangSimilarity3,w1,0.996412838951,0.0028544529942,0.19868554095,0.19868554095,0.19868554095,0.5
19,hungYangSimilarity3,w2,0.997067335237,0.0019924941419,0.19868554095,0.19868554095,0.19868554095,0.5
20,hungYangSimilarity3,pk1,0.995667543867,0.00293710454602,0.19868554095,0.19868554095,0.19868554095,0.5
21,hungYangSimilarity3,pk2,0.527275060405,0.0292166768087,0.537917087968,0.537917087968,0.537917087968,0.479897416139
22,hungYangSimilarity3,pk3,0.997827655731,0.0014759215866,0.19868554095,0.19868554095,0.19868554095,0.5
23,hungYangSimilarity3,new1,0.0,0.0,0.201718907988,0.201718907988,0.201718907988,0.5
