,Function Name  ,Type  ,MValue  ,Degree of Confidence  ,Accuracy  ,Specificity  ,Sensitivity  ,ROC AUC  
0,------------,------------,------------,------------,------------,------------,------------,------------
1,dengChunSimilarity,-,0.998044890158,0.00114510073312,0.19868554095,0.19868554095,0.19868554095,0.5
2,liangShiSimilarity,e,0.998044890158,0.00114510073312,0.19868554095,0.19868554095,0.19868554095,0.5
3,liangShiSimilarity,s,0.998044890158,0.00114510073312,0.19868554095,0.19868554095,0.19868554095,0.5
4,liangShiSimilarity,h,0.875037574423,0.000458040293249,0.19868554095,0.19868554095,0.19868554095,0.5
5,parkKwunLimSimilarity,-,0.998044890158,0.00114510073312,0.19868554095,0.19868554095,0.19868554095,0.5
6,mitchellSimilarity,-,0.998044890158,0.00114510073312,0.19868554095,0.19868554095,0.19868554095,0.5
7,julHungLinSimilarity,1,-4.99695122863,0.00137412087975,0.197168857432,0.197168857432,0.197168857432,0.501261829653
8,julHungLinSimilarity,2,1.0,2.22044604925e-16,0.199191102123,0.199191102123,0.199191102123,0.5
9,hungYangSimilarity,l,0.998044890158,0.00114510073312,0.19868554095,0.19868554095,0.19868554095,0.5
10,hungYangSimilarity,e,0.996910994551,0.0018071300151,0.19868554095,0.19868554095,0.19868554095,0.5
11,hungYangSimilarity,c,0.996099693636,0.00227912164454,0.19868554095,0.19868554095,0.19868554095,0.5
12,yenSimilarity,-,0.999301961507,4.33605598374e-05,0.576339737108,0.576339737108,0.576339737108,0.48735521468
13,hwangYangSimilarity,-,0.707686798569,0.000492547977765,0.200202224469,0.200202224469,0.200202224469,0.5
14,hungYangSimilarity2,l,0.999468858195,2.88026762276e-05,0.640040444894,0.640040444894,0.640040444894,0.473574622133
15,hungYangSimilarity2,e,0.999263996655,3.99119598131e-05,0.640040444894,0.640040444894,0.640040444894,0.473574622133
16,hungYangSimilarity2,c,0.999101468118,4.87255939923e-05,0.640040444894,0.640040444894,0.640040444894,0.473574622133
17,zhangFuSimilarity,-,0.998044890158,0.00114510073312,0.19868554095,0.19868554095,0.19868554095,0.5
18,hungYangSimilarity3,w1,0.996412838951,0.00256247666558,0.19868554095,0.19868554095,0.19868554095,0.5
19,hungYangSimilarity3,w2,0.998044890158,0.00114510073312,0.19868554095,0.19868554095,0.19868554095,0.5
20,hungYangSimilarity3,pk1,0.995667543867,0.00253099503985,0.19868554095,0.19868554095,0.19868554095,0.5
21,hungYangSimilarity3,pk2,0.527275060405,0.0370944839381,0.537917087968,0.537917087968,0.537917087968,0.479897416139
22,hungYangSimilarity3,pk3,0.995604375786,0.00255875235601,0.19868554095,0.19868554095,0.19868554095,0.5
23,hungYangSimilarity3,new1,0.0,0.0,0.201718907988,0.201718907988,0.201718907988,0.5
24,hungYangSimilarity3,new2,1.06644274357e-18,0.0,0.202224469161,0.202224469161,0.202224469161,0.499653237653
25,chenSimilarity,-,0.998044890158,0.00114510073312,0.19868554095,0.19868554095,0.19868554095,0.5
26,hungYangDistance4,l,0.998044890158,0.00114510073312,0.19868554095,0.19868554095,0.19868554095,0.5
27,hungYangDistance4,e,0.995489244492,0.00263582882757,0.19868554095,0.19868554095,0.19868554095,0.5
28,hungYangDistance4,c,0.99416427463,0.00340218346334,0.19868554095,0.19868554095,0.19868554095,0.5
29,hongKimSimilarity,-,0.998044890158,0.00114510073312,0.19868554095,0.19868554095,0.19868554095,0.5
30,chenSimilarity2,-,0.00254064280821,0.00114510073312,0.197168857432,0.197168857432,0.197168857432,0.501261829653
31,liuSimilarity,-,0.998044890158,0.00114510073312,0.19868554095,0.19868554095,0.19868554095,0.5
32,iancuSimilarity,1,0.999154190138,0.00145366130711,0.218907987867,0.218907987867,0.218907987867,0.485800402951
33,iancuSimilarity,2,1.00203053208,0.00141677067479,0.178968655207,0.178968655207,0.178968655207,0.547229513329
34,iancuSimilarity,3,0.493097224661,0.00098947322021,0.208796764408,0.208796764408,0.208796764408,0.550352782527
35,iancuSimilarity,4,0.506499638634,0.000473510563977,0.215874620829,0.215874620829,0.215874620829,0.449647217473
36,iancuSimilarity,5,0.629864833596,0.000345310016119,0.200202224469,0.200202224469,0.200202224469,0.5
37,iancuSimilarity,6,0.629864833596,0.000345310016119,0.200202224469,0.200202224469,0.200202224469,0.5
38,iancuSimilarity,7,0.95016288573,0.00550646251643,0.200202224469,0.200202224469,0.200202224469,0.5
